p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
3.3209512637648e-15	0.694355543511861	0.508	0.391	7.81851556028146e-11	3	KLHL24
3.37948603645428e-15	0.415393742960154	0.821	0.816	7.95632397562431e-11	3	SNRNP200
3.45931734964251e-15	0.265497875149523	0.915	0.837	8.14427083626336e-11	3	BNIP3
3.51012018593067e-15	0.796431993165054	0.615	0.547	8.26387595373658e-11	3	CDC37L1
3.5613978686209e-15	0.699884156386276	0.488	0.374	8.38459900209417e-11	3	CDKN2AIP
3.7155568099424e-15	0.417300820628543	0.894	0.834	8.74753539764738e-11	3	HSD17B4
3.82989123889355e-15	0.635810854157575	0.531	0.415	9.01671294372709e-11	3	LETMD1
4.17559040818176e-15	0.728476651414802	0.462	0.337	9.83059249798232e-11	3	PHF12
4.29971881228744e-15	0.390373276263686	0.821	0.83	1.01228279997683e-10	3	DYNC1I2
4.50553344307943e-15	0.749846865838032	0.36	0.232	1.06073773850419e-10	3	PRKAA1
4.52511813384823e-15	0.269891598820252	0.783	0.73	1.06534856225189e-10	3	MPZL1
4.53735397018662e-15	0.399401664158704	0.821	0.823	1.06822924520104e-10	3	PMPCB
4.80943153532788e-15	0.642390863301637	0.454	0.323	1.13228446636224e-10	3	CPSF1
4.94686941757805e-15	0.640015744081446	0.531	0.427	1.1646414669804e-10	3	POLDIP3
5.00072218911629e-15	0.836908689386007	0.519	0.417	1.17732002498365e-10	3	CDC42EP3
5.12208761365552e-15	0.594612057894929	0.379	0.23	1.20589308688292e-10	3	MXRA8
5.14236968706246e-15	0.772984784432874	0.321	0.196	1.21066809542511e-10	3	MSTO1
5.56872998616722e-15	0.688671621326928	0.446	0.306	1.31104610064335e-10	3	MAVS
5.71597987776199e-15	0.611047068734471	0.644	0.594	1.34571314262151e-10	3	VPS51
5.80369632038907e-15	0.681821750992707	0.365	0.228	1.3663642247092e-10	3	HINT3
8.95811349282272e-15	0.572223850263479	0.662	0.59	2.10900865961525e-10	3	PANK3
1.05066386309917e-14	0.70132930180797	0.544	0.443	2.47357793289438e-10	3	NAV1
1.12311262748445e-14	0.646965787366658	0.475	0.357	2.64414405888664e-10	3	CUL4B
1.13848349005302e-14	0.689249337702847	0.479	0.362	2.68033168063183e-10	3	RNF149
1.21700341870943e-14	0.33511616184451	0.838	0.822	2.86519114866762e-10	3	PTTG1IP
1.21964713482859e-14	0.720547037602388	0.506	0.393	2.87141524952694e-10	3	IFI27L2
1.26917460500501e-14	0.37887601273301	0.848	0.853	2.98801777256329e-10	3	UPF3A
1.35166876671165e-14	0.638489092723079	0.631	0.554	3.18223377746925e-10	3	TRIM13
1.3779984418143e-14	0.675344277907647	0.488	0.375	3.24422173156342e-10	3	DYM
1.40732180992368e-14	0.689845246194317	0.269	0.147	3.31325773710333e-10	3	SLC25A44
1.50486696499801e-14	0.713004854722518	0.356	0.226	3.54290829569481e-10	3	PLAG1
1.53263218374486e-14	0.380832751160158	0.856	0.833	3.60827595019053e-10	3	PLD3
1.62795244231506e-14	0.837800473192753	0.327	0.201	3.83268843494234e-10	3	PPP1R1B
1.77387144338216e-14	0.481856169940814	0.762	0.707	4.17622553915463e-10	3	DCAF7
1.84564640901513e-14	0.465399416456385	0.787	0.782	4.34520534074433e-10	3	OXA1L
1.87020087332556e-14	0.502176876507126	0.76	0.715	4.40301391607036e-10	3	ATF7IP
1.89600298416585e-14	0.470263801352772	0.823	0.823	4.46375982562167e-10	3	CHD1
2.0910500776622e-14	0.584023591441416	0.7	0.654	4.92295919784012e-10	3	ADAM10
2.14173811235839e-14	0.812569080729873	0.402	0.284	5.04229403792536e-10	3	KNTC1
2.18043317384409e-14	0.72469490796218	0.446	0.325	5.13339382118114e-10	3	ENDOV
2.19824098623327e-14	0.327392740067236	0.919	0.934	5.17531875388899e-10	3	RBM39
2.62296926250351e-14	0.613293824093795	0.652	0.58	6.17525653471202e-10	3	CDK13
2.83913762674713e-14	0.69189063364659	0.383	0.262	6.68418171465077e-10	3	RNF24
2.88012001693649e-14	0.686376593451713	0.394	0.263	6.78066655587357e-10	3	TPP1
2.92561561699268e-14	0.645534925114007	0.421	0.29	6.88777684708586e-10	3	VPS53
2.93255728106594e-14	0.486477252981391	0.871	0.893	6.90411960681355e-10	3	IFITM3
2.96947511774248e-14	0.82749061518358	0.379	0.257	6.99103526970112e-10	3	ZDBF2
3.22834604684574e-14	0.682452334392637	0.344	0.22	7.60049509808893e-10	3	KIF3C
3.25881782786867e-14	0.728620903575472	0.421	0.307	7.67223481215122e-10	3	CSK
3.52155729949641e-14	0.618027711948781	0.325	0.195	8.2908023502044e-10	3	LCA5
3.57109533639793e-14	0.621554100455537	0.546	0.438	8.40742975048164e-10	3	NECAP2
3.87776450283139e-14	0.647008997203228	0.537	0.453	9.12942096901594e-10	3	SNAPC2
3.97441947333479e-14	0.845748167252919	0.425	0.309	9.35697576607209e-10	3	PROM1
3.98291323151654e-14	0.28757541024662	0.96	0.96	9.37697262095938e-10	3	CANX
4.09419587922512e-14	0.543053180589646	0.696	0.663	9.63896535845969e-10	3	GATAD2A
4.18910381183797e-14	0.675174640120984	0.544	0.452	9.86240710421013e-10	3	KIAA2013
4.33741820284269e-14	0.538759118882356	0.588	0.485	1.02115836749526e-09	3	WWP1
4.90368664549513e-14	0.647237335039361	0.667	0.605	1.15447494694892e-09	3	SPEN
5.65910067247629e-14	0.69137976650208	0.256	0.14	1.33232207132109e-09	3	SCN8A
5.71653700362861e-14	0.258252652310449	0.969	0.977	1.34584430676428e-09	3	FXR1
5.96892165016371e-14	0.302617804261236	0.904	0.928	1.40526322409804e-09	3	TRAPPC1
6.34818686612215e-14	0.662591802759825	0.277	0.158	1.49455363389114e-09	3	KCTD15
7.06395815554647e-14	0.637162364722996	0.435	0.305	1.6630676685603e-09	3	NFIL3
7.15000370490838e-14	0.502879858890732	0.783	0.751	1.68332537224658e-09	3	FOXN3
7.79870466919278e-14	0.263905479669985	0.973	0.975	1.83604904026806e-09	3	CIRBP
8.47554759919372e-14	0.727539806321542	0.575	0.496	1.99539817127818e-09	3	CNTLN
8.91714800110933e-14	0.818960066155427	0.373	0.25	2.09936415390117e-09	3	LINC00632
9.47308446586749e-14	0.725629730707083	0.346	0.221	2.23024827579918e-09	3	SAMD8
9.68201030641156e-14	0.674434969807024	0.433	0.315	2.27943568643847e-09	3	ATG13
9.80445115603002e-14	0.69964351954927	0.327	0.201	2.30826193566415e-09	3	HEPH
9.86237968599954e-14	0.57396036141317	0.75	0.702	2.32190004947487e-09	3	CEP170
1.10001995738772e-13	0.650177322291801	0.529	0.43	2.58977698567792e-09	3	THOC5
1.1993207603939e-13	0.377238541323438	0.858	0.847	2.82356086619536e-09	3	N4BP2L2
1.20639321076662e-13	0.406530201831687	0.812	0.794	2.84021153610785e-09	3	CYB5R3
1.30206948721979e-13	0.730335293873811	0.388	0.268	3.06546219376156e-09	3	MAD1L1
1.30808491242685e-13	0.659170138231245	0.25	0.135	3.07962430932652e-09	3	NBEAL2
1.34828671990957e-13	0.65995903682134	0.467	0.354	3.17427142468309e-09	3	PIGS
1.36857246109948e-13	0.531146922836452	0.706	0.667	3.22203014516651e-09	3	NIPA2
1.47655007953407e-13	0.747773207161374	0.358	0.234	3.47624185224707e-09	3	ATP1B2
1.48842053763e-13	0.607950703229541	0.269	0.15	3.50418847174231e-09	3	RNF19B
1.49326765038846e-13	0.575639271379182	0.544	0.451	3.51560002930956e-09	3	SIPA1
1.5567491122918e-13	0.570079633194692	0.548	0.44	3.66505443506859e-09	3	NUMA1
1.59157653805105e-13	0.680118092696433	0.327	0.198	3.74704864353358e-09	3	RNF6
1.71276653401309e-13	0.700676545014925	0.365	0.244	4.03236625102701e-09	3	KLF10
1.78997392120735e-13	0.744242845969721	0.41	0.291	4.21413560269847e-09	3	SNHG26
1.81720098634525e-13	0.568153033098507	0.577	0.489	4.27823628215261e-09	3	ZNF532
1.9033900990474e-13	0.67657253993943	0.504	0.396	4.48115131018729e-09	3	TTC17
2.00840455533166e-13	0.318247399860097	0.917	0.914	4.72838684461732e-09	3	PPP1CB
2.21406349242131e-13	0.362515722301052	0.938	0.905	5.2125696802075e-09	3	MRPL15
2.22117925467521e-13	0.585122423341501	0.59	0.527	5.22932231928185e-09	3	RNF145
2.25828289456086e-13	0.72168533093617	0.262	0.15	5.31667541866464e-09	3	KDM4C
2.62738431482178e-13	0.495940501454511	0.575	0.475	6.18565089238491e-09	3	ASH2L
2.74858949803244e-13	0.675077457858023	0.946	0.952	6.47100425521777e-09	3	ARL6IP1
2.83444843250999e-13	0.781208913653015	0.319	0.203	6.67314194465826e-09	3	PLAAT1
2.92732131021068e-13	0.623091812101614	0.431	0.311	6.89179256062901e-09	3	WDR13
2.97192698644029e-13	0.652400970288542	0.408	0.291	6.99680770417637e-09	3	CCDC130
3.01660982021568e-13	0.516367245588299	0.654	0.595	7.10200449973377e-09	3	OS9
3.22478240170629e-13	0.535144338729951	0.633	0.56	7.59210520833713e-09	3	FHL3
3.46027604906106e-13	0.458393180878157	0.746	0.725	8.14652790230446e-09	3	ZNF146
3.52256780575945e-13	0.32791297408136	0.894	0.894	8.29318138509947e-09	3	SELENOK
3.58851203478215e-13	0.75180188781625	0.383	0.268	8.44843388348762e-09	3	CCP110
4.61375268602523e-13	0.650381009912218	0.346	0.226	1.08621579487092e-08	3	APPL2
4.93673877002789e-13	0.665317341763094	0.383	0.259	1.16225640862767e-08	3	RPS6KA3
5.30751137362192e-13	0.560793263330221	0.548	0.437	1.24954740269181e-08	3	CLIP1
5.35049524510409e-13	0.494938682605784	0.706	0.66	1.25966709555486e-08	3	NPEPPS
5.47740249905786e-13	0.631777867197744	0.329	0.206	1.28954487035319e-08	3	VPS13D
5.53781332668813e-13	0.710803950936359	0.338	0.219	1.30376739150219e-08	3	COL4A5
5.79813878894546e-13	0.368366520061434	0.429	0.293	1.36505581508143e-08	3	EDNRB
6.28261086920836e-13	0.620942788344866	0.61	0.544	1.47911507693772e-08	3	HMCES
6.30988318707615e-13	0.393170105891582	0.904	0.893	1.48553579873334e-08	3	MOB4
6.32310206893009e-13	0.620774617547123	0.385	0.267	1.48864792008821e-08	3	ZNF525
6.42452002205206e-13	0.658615709189142	0.54	0.445	1.51252474879172e-08	3	CCNT2
6.43994469473738e-13	0.360903010544887	0.848	0.844	1.51615617948202e-08	3	ZFAND5
6.49620732184069e-13	0.662722813124292	0.529	0.439	1.52940208978095e-08	3	MORC3
6.56252728554749e-13	0.736267364342381	0.367	0.253	1.54501579883645e-08	3	FOXN2
6.7380113517654e-13	0.663605197742218	0.496	0.392	1.58633001254613e-08	3	TBCD
6.91438362217122e-13	0.586734399155827	0.715	0.687	1.62785333616777e-08	3	RTL8C
6.97593016124457e-13	0.696722261312627	0.471	0.37	1.64234323786181e-08	3	CHM
7.6390762486438e-13	0.432619625216254	0.783	0.759	1.79846772121821e-08	3	FNBP4
7.66481364794726e-13	0.670021928142328	0.281	0.165	1.80452707713622e-08	3	ERCC6
7.90713809083525e-13	0.574479589976402	0.629	0.569	1.86157752072534e-08	3	NSD2
8.17194715645735e-13	0.750808813405854	0.342	0.226	1.92392151904475e-08	3	CBLC
8.20353231996812e-13	0.480173527168136	0.775	0.75	1.93135761409009e-08	3	KLHDC2
8.42053197509071e-13	0.670034434727705	0.412	0.294	1.98244584289561e-08	3	RFX1
8.68046361247417e-13	0.821069173061586	0.312	0.199	2.04364154828479e-08	3	CDCP1
8.97754425272887e-13	0.720754832572125	0.49	0.396	2.11358324341996e-08	3	ODR4
9.34598967455658e-13	0.649936508961028	0.281	0.165	2.20032634908085e-08	3	TSPAN15
1.00302934071315e-12	0.43671922866374	0.804	0.79	2.36143197684096e-08	3	CDK2AP2
1.15286200656906e-12	0.412083302667898	0.815	0.809	2.71418302206553e-08	3	FNTA
1.15733847527616e-12	0.843678214768786	0.371	0.268	2.72472197234266e-08	3	ZDHHC9
1.23923131001618e-12	1.03414278164746	0.471	0.385	2.91752227317109e-08	3	S100A16
1.29176644539213e-12	0.483151347730832	0.665	0.63	3.0412057423867e-08	3	KIAA1143
1.40080606684648e-12	0.683700128753664	0.519	0.428	3.29791772317668e-08	3	ADIPOR2
1.4100799598081e-12	0.732879791535046	0.367	0.26	3.3197512493762e-08	3	NUBPL
1.42468544621037e-12	0.589478507220123	0.577	0.497	3.35413694601307e-08	3	FAM120A
1.42479517860119e-12	0.566719627767387	0.594	0.527	3.35439528898079e-08	3	KATNA1
1.49641728421682e-12	0.599178651335806	0.49	0.374	3.52301521223165e-08	3	GGA1
1.71316590842818e-12	0.373654566246792	0.879	0.869	4.03330649821246e-08	3	ARPP19
1.76409156976447e-12	0.749040143586676	0.492	0.411	4.15320078269648e-08	3	RASAL2
1.76928504774358e-12	0.608001666614508	0.608	0.517	4.16542778790272e-08	3	PIF1
1.77309906583568e-12	0.368688836391122	0.933	0.832	4.17440713069695e-08	3	CTSC
1.90509894891982e-12	0.585077895880663	0.523	0.426	4.48517445544194e-08	3	ZNF609
1.92955026639727e-12	0.359513002675445	0.883	0.877	4.54274019217909e-08	3	DDX6
1.95942430091369e-12	0.398491423975814	0.756	0.703	4.61307263164111e-08	3	KMT2E
2.16565440061305e-12	0.688387445950122	0.317	0.2	5.0986001553633e-08	3	CDC42EP1
2.26868622785926e-12	0.69815562744979	0.252	0.145	5.34116798624905e-08	3	HRH2
2.41002910752052e-12	0.67145934927002	0.373	0.257	5.67393152783556e-08	3	NCOA2
2.46495219919429e-12	0.706526882931546	0.385	0.275	5.80323696256312e-08	3	ARFGEF2
2.51405829574372e-12	0.656881949914022	0.34	0.223	5.91884744566943e-08	3	CRELD1
2.56411737527151e-12	0.34561833641013	0.71	0.642	6.03670153660172e-08	3	SUCO
2.65208067354657e-12	0.358358874748042	0.898	0.888	6.24379352973069e-08	3	CAPRIN1
2.72088244959598e-12	0.658628938630264	0.85	0.781	6.40577355108382e-08	3	THY1
2.73833711265368e-12	0.483144542736299	0.652	0.57	6.44686706432056e-08	3	SLC7A5
2.94533575234669e-12	0.68084084749143	0.254	0.148	6.93420396174981e-08	3	MICB
3.00943225868114e-12	0.629469324155211	0.558	0.502	7.08510636661301e-08	3	TMED5
3.14159995316408e-12	0.66614866903305	0.527	0.459	7.39626876973419e-08	3	ALDH18A1
3.15978528300209e-12	0.579043017350334	0.46	0.336	7.43908249177182e-08	3	KAT6A
3.17041727388059e-12	0.444818626300735	0.783	0.778	7.46411338789707e-08	3	SENP6
3.30464193098809e-12	0.720152304670916	0.467	0.372	7.78011849812526e-08	3	UHRF2
3.41372340509642e-12	0.596945760747658	0.483	0.388	8.03692901261851e-08	3	ATE1
3.63850892907482e-12	0.477898556400038	0.433	0.313	8.56614157172084e-08	3	GM2A
3.68322731072192e-12	0.616343911602065	0.285	0.174	8.67142205763262e-08	3	ATRN
4.05516624735063e-12	0.593240432736669	0.483	0.38	9.54707789613758e-08	3	SP1
4.25653364306828e-12	0.718683286786831	0.402	0.292	1.00211571558756e-07	3	PPP1R9A
5.11575897409377e-12	0.651762342408897	0.317	0.201	1.2044031352709e-07	3	ZNF701
5.22918520435387e-12	0.477748421625328	0.681	0.637	1.23110707266103e-07	3	ADD1
5.23896272506264e-12	0.414078801967986	0.752	0.745	1.2334089943615e-07	3	GRN
5.26083185238703e-12	0.386692278179698	0.844	0.84	1.23855764300748e-07	3	NDUFS4
5.41573151721037e-12	0.270704163301332	0.973	0.975	1.27502567109684e-07	3	AP2M1
5.59443676072987e-12	0.588400712110061	0.519	0.429	1.31709824657863e-07	3	MMS19
6.09266364128158e-12	0.521337693374099	0.779	0.768	1.43439580106692e-07	3	ATG3
6.11510909072373e-12	0.484096600828451	0.675	0.635	1.43968013322909e-07	3	PLGRKT
7.10071960017681e-12	0.703556551636668	0.39	0.274	1.67172241546963e-07	3	KCNK6
7.21804990466475e-12	0.640416315481217	0.475	0.379	1.69934548905522e-07	3	AUH
7.31245161874723e-12	0.616963981803348	0.598	0.527	1.72157048460166e-07	3	PRC1
7.34079177695466e-12	0.498902709497063	0.675	0.645	1.72824260804844e-07	3	ACADVL
7.48970530221072e-12	0.57554495743729	0.252	0.144	1.76330131929947e-07	3	TCF7
7.56526141256452e-12	0.699252134920019	0.373	0.265	1.78108949436007e-07	3	ITSN2
7.60096708351773e-12	0.507953711539335	0.615	0.542	1.78949568047258e-07	3	SLC36A4
7.7329567564345e-12	0.660379905884745	0.458	0.356	1.82057000916737e-07	3	TMC6
8.21529066817251e-12	0.531457167965981	0.704	0.68	1.93412588200785e-07	3	KDM5A
8.60261897828778e-12	0.313736582781505	0.925	0.924	2.02531458605829e-07	3	BCAP31
9.05884602816891e-12	0.605846702484202	0.556	0.475	2.13272412041181e-07	3	UBE2O
9.31621074314239e-12	0.591369148167457	0.469	0.361	2.19331549525801e-07	3	WDR26
9.98734244772023e-12	0.64310571428971	0.556	0.476	2.35132003246677e-07	3	MAP4K3
1.00672341485033e-11	0.586139956576139	0.498	0.398	2.37012893558213e-07	3	EXOC7
1.01857143291234e-11	0.472362246496117	0.696	0.643	2.39802272450552e-07	3	NCBP3
1.02294329609631e-11	0.629533693400266	0.323	0.205	2.40831540199954e-07	3	GPSM3
1.04227249895214e-11	0.448193452341207	0.635	0.564	2.45382214428303e-07	3	PBX2
1.05773650167313e-11	0.694702197278672	0.377	0.268	2.49022904588906e-07	3	KANK2
1.06820614465045e-11	0.385549505642741	0.842	0.839	2.51487772635056e-07	3	ARF5
1.07599144044938e-11	0.668778351891054	0.335	0.223	2.53320664824996e-07	3	PSEN1
1.09176849470224e-11	0.635957479601814	0.408	0.306	2.57035056707748e-07	3	KIAA2026
1.09610020112247e-11	0.629597308617051	0.367	0.253	2.58054870350263e-07	3	LRP10
1.10112480044845e-11	0.78960146685025	0.535	0.486	2.59237811769577e-07	3	NUDT11
1.15466718395244e-11	0.661673816195139	0.383	0.27	2.71843295117922e-07	3	ABL2
1.26324426667435e-11	0.550332022481153	0.619	0.564	2.97405597703142e-07	3	ZNF90
1.31693210626642e-11	0.413708925157999	0.838	0.83	3.10045325778302e-07	3	F11R
1.32981003913279e-11	0.556367461285473	0.596	0.537	3.13077177513033e-07	3	RUFY3
1.51435499539912e-11	0.636916811089099	0.467	0.369	3.56524596566816e-07	3	RAB4B
1.53875850541234e-11	0.512155537281443	0.429	0.309	3.62269914929228e-07	3	RHOB
1.54581715111264e-11	0.647433824029871	0.479	0.392	3.63931731886448e-07	3	ZBED1
1.60225089988978e-11	0.608685844912064	0.475	0.375	3.77217929361051e-07	3	FBXO28
1.76858757863333e-11	0.64557286562399	0.402	0.299	4.16378573637645e-07	3	MARCH2
1.82566746813224e-11	0.51903496670736	0.554	0.486	4.29816892022372e-07	3	CTDSP2
1.82676789158521e-11	0.593479141518585	0.35	0.239	4.30075964715907e-07	3	WARS2
2.04653124015438e-11	0.86966829328726	0.315	0.207	4.81814849869547e-07	3	METTL7A
2.06077438274106e-11	0.445560041733512	0.721	0.68	4.85168112928728e-07	3	SNAP23
2.10998700657505e-11	0.451612618963595	0.796	0.769	4.96754240957964e-07	3	RANBP2
2.11155936022269e-11	0.702288390623293	0.425	0.332	4.97124420177228e-07	3	LHPP
2.23267753857542e-11	0.590534928770195	0.271	0.163	5.2563927290681e-07	3	ADA2
2.25777388362021e-11	0.489402065552518	0.767	0.746	5.31547705420706e-07	3	PRKCI
2.34092973743977e-11	0.587813649821162	0.342	0.221	5.51125088085445e-07	3	REV3L
2.37905686453675e-11	0.617068193515603	0.315	0.206	5.60101357617887e-07	3	MRI1
2.38590947866643e-11	0.530069370171768	0.592	0.531	5.61714668562438e-07	3	TOPBP1
2.45007829642331e-11	0.508056487210136	0.565	0.487	5.76821933326941e-07	3	CDK5RAP2
2.52180348065528e-11	0.438822662366148	0.754	0.742	5.93708193450673e-07	3	ZNF292
2.63493129284443e-11	0.529236938730505	0.656	0.617	6.20341874274365e-07	3	DNAJC4
2.72011811651383e-11	0.393225911458071	0.302	0.18	6.40397408170851e-07	3	KIFAP3
2.73101953783753e-11	0.666356536998717	0.41	0.305	6.4296392979309e-07	3	TPD52L1
2.77087694640976e-11	0.42524113948677	0.819	0.827	6.52347559493251e-07	3	NAMPT
2.9005710421465e-11	0.373552683587361	0.369	0.237	6.8288144045255e-07	3	RHOU
3.01096299039144e-11	0.65001416293664	0.388	0.286	7.08871016827856e-07	3	JUNB
3.14872773699043e-11	0.322630585796503	0.9	0.901	7.41304971119657e-07	3	DCTN2
3.30121155750971e-11	0.705754887608693	0.296	0.189	7.77204236984511e-07	3	AC015802.6
3.37743954216174e-11	0.507294942061716	0.671	0.627	7.95150591411138e-07	3	BAG6
3.81084466196028e-11	0.645449650207847	0.371	0.268	8.9718715876531e-07	3	RNF14
3.81174838205088e-11	0.624728157665442	0.269	0.164	8.97399921586238e-07	3	FBXO27
3.86032108141772e-11	0.581562887086809	0.613	0.569	9.08835392198175e-07	3	RSU1
3.94152055262965e-11	0.658686876267507	0.398	0.294	9.27952183705599e-07	3	ANKRD28
4.27505149805588e-11	0.652970753430695	0.417	0.308	1.0064753741873e-06	3	SFT2D2
4.39533285346318e-11	0.40892092457978	0.727	0.687	1.03479321369084e-06	3	RPA1
4.40254066951376e-11	0.260378128979013	0.971	0.964	1.03649014982363e-06	3	CAPZB
4.80854468160682e-11	0.699580476452118	0.406	0.305	1.13207567439069e-06	3	MBOAT2
4.83070772587277e-11	0.597480191414485	0.594	0.553	1.13729351990223e-06	3	RSPRY1
4.86069590723497e-11	0.514897523528549	0.698	0.66	1.14435363744033e-06	3	SETD2
4.9113467780684e-11	0.497401181645711	0.281	0.171	1.15627837196064e-06	3	SNAI1
4.93725410028132e-11	0.639548878359707	0.398	0.297	1.16237773282923e-06	3	USP36
4.99630652570134e-11	0.663031473350655	0.39	0.286	1.17628044534587e-06	3	MAN2B1
5.03524384403276e-11	0.634499919562914	0.556	0.49	1.18544745820063e-06	3	NDUFAF7
5.24769897247707e-11	0.550337572026483	0.558	0.484	1.23546576909028e-06	3	TSPAN14
5.25986487598474e-11	0.358041028689417	0.825	0.811	1.23832998775309e-06	3	IWS1
5.6182787144708e-11	0.763200081812094	0.379	0.279	1.32271135774786e-06	3	SESN1
5.94145971920211e-11	0.701035237265069	0.506	0.419	1.39879786169175e-06	3	B3GNT7
6.35868575424576e-11	0.746934599896212	0.396	0.299	1.49702538712208e-06	3	ZNF682
6.37992801467786e-11	0.481274506882285	0.646	0.603	1.50202645249561e-06	3	CDC42BPB
6.78020458493685e-11	0.389896571936552	0.887	0.9	1.59626356543168e-06	3	PMF1
6.78244076362165e-11	0.662476548726889	0.254	0.153	1.59679002897945e-06	3	SCAPER
6.88362993964161e-11	0.467977184914608	0.54	0.447	1.62061299668982e-06	3	MED13
6.94458902811274e-11	0.556330519641199	0.544	0.474	1.63496459488858e-06	3	STX7
7.18369638940748e-11	0.623521015788238	0.396	0.295	1.6912576409582e-06	3	PAPOLG
7.27880677508536e-11	0.701364906459433	0.433	0.344	1.71364947905835e-06	3	ASXL2
7.94551451569076e-11	0.628031619978803	0.504	0.421	1.87061248242908e-06	3	TULP4
8.56127566129167e-11	0.577044934840731	0.288	0.181	2.0155811289379e-06	3	RETREG3
8.62617987433974e-11	0.444046397019298	0.69	0.651	2.0308615278158e-06	3	ANKRD12
8.68322079912245e-11	0.485471794512429	0.61	0.531	2.0442906727374e-06	3	CCDC167
8.70885692305237e-11	0.422918817442773	0.608	0.545	2.05032618539422e-06	3	VAMP3
8.72835185985922e-11	0.612771954499977	0.488	0.412	2.05491587836666e-06	3	MICU1
9.03897915632441e-11	0.626983664801707	0.533	0.464	2.12804686277345e-06	3	IFT52
1.06384428980335e-10	0.303992958376178	0.912	0.915	2.50460861148403e-06	3	PSAP
1.09368638245999e-10	0.602957796718438	0.325	0.22	2.57486585022554e-06	3	TRIP4
